"","steps","date","interval","day","dayType"
"546",0,"2012-10-02",2125,"terça","weekday"
"547",0,"2012-10-02",2130,"terça","weekday"
"548",0,"2012-10-02",2135,"terça","weekday"
"549",0,"2012-10-02",2140,"terça","weekday"
"550",0,"2012-10-02",2145,"terça","weekday"
"551",0,"2012-10-02",2150,"terça","weekday"
"552",0,"2012-10-02",2155,"terça","weekday"
"553",0,"2012-10-02",2200,"terça","weekday"
"554",0,"2012-10-02",2205,"terça","weekday"
"555",117,"2012-10-02",2210,"terça","weekday"
"556",9,"2012-10-02",2215,"terça","weekday"
"557",0,"2012-10-02",2220,"terça","weekday"
"558",0,"2012-10-02",2225,"terça","weekday"
"559",0,"2012-10-02",2230,"terça","weekday"
"560",0,"2012-10-02",2235,"terça","weekday"
"561",0,"2012-10-02",2240,"terça","weekday"
"562",0,"2012-10-02",2245,"terça","weekday"
"563",0,"2012-10-02",2250,"terça","weekday"
"564",0,"2012-10-02",2255,"terça","weekday"
"565",0,"2012-10-02",2300,"terça","weekday"
"566",0,"2012-10-02",2305,"terça","weekday"
"567",0,"2012-10-02",2310,"terça","weekday"
"568",0,"2012-10-02",2315,"terça","weekday"
"569",0,"2012-10-02",2320,"terça","weekday"
"570",0,"2012-10-02",2325,"terça","weekday"
"571",0,"2012-10-02",2330,"terça","weekday"
"572",0,"2012-10-02",2335,"terça","weekday"
"573",0,"2012-10-02",2340,"terça","weekday"
"574",0,"2012-10-02",2345,"terça","weekday"
"575",0,"2012-10-02",2350,"terça","weekday"
"576",0,"2012-10-02",2355,"terça","weekday"
"577",0,"2012-10-03",0,"quarta","weekday"
"578",0,"2012-10-03",5,"quarta","weekday"
"579",0,"2012-10-03",10,"quarta","weekday"
"580",0,"2012-10-03",15,"quarta","weekday"
"581",0,"2012-10-03",20,"quarta","weekday"
"582",0,"2012-10-03",25,"quarta","weekday"
"583",0,"2012-10-03",30,"quarta","weekday"
"584",0,"2012-10-03",35,"quarta","weekday"
"585",0,"2012-10-03",40,"quarta","weekday"
"586",0,"2012-10-03",45,"quarta","weekday"
"587",0,"2012-10-03",50,"quarta","weekday"
"588",0,"2012-10-03",55,"quarta","weekday"
"589",0,"2012-10-03",100,"quarta","weekday"
"590",0,"2012-10-03",105,"quarta","weekday"
"591",0,"2012-10-03",110,"quarta","weekday"
"592",0,"2012-10-03",115,"quarta","weekday"
"593",0,"2012-10-03",120,"quarta","weekday"
"594",0,"2012-10-03",125,"quarta","weekday"
"595",0,"2012-10-03",130,"quarta","weekday"
"596",0,"2012-10-03",135,"quarta","weekday"
"597",0,"2012-10-03",140,"quarta","weekday"
"598",0,"2012-10-03",145,"quarta","weekday"
"599",0,"2012-10-03",150,"quarta","weekday"
"600",0,"2012-10-03",155,"quarta","weekday"
"601",0,"2012-10-03",200,"quarta","weekday"
"602",0,"2012-10-03",205,"quarta","weekday"
"603",0,"2012-10-03",210,"quarta","weekday"
"604",0,"2012-10-03",215,"quarta","weekday"
"605",0,"2012-10-03",220,"quarta","weekday"
"606",0,"2012-10-03",225,"quarta","weekday"
"607",0,"2012-10-03",230,"quarta","weekday"
"608",0,"2012-10-03",235,"quarta","weekday"
"609",0,"2012-10-03",240,"quarta","weekday"
"610",0,"2012-10-03",245,"quarta","weekday"
"611",0,"2012-10-03",250,"quarta","weekday"
"612",0,"2012-10-03",255,"quarta","weekday"
"613",0,"2012-10-03",300,"quarta","weekday"
"614",0,"2012-10-03",305,"quarta","weekday"
"615",0,"2012-10-03",310,"quarta","weekday"
"616",0,"2012-10-03",315,"quarta","weekday"
"617",0,"2012-10-03",320,"quarta","weekday"
"618",0,"2012-10-03",325,"quarta","weekday"
"619",0,"2012-10-03",330,"quarta","weekday"
"620",0,"2012-10-03",335,"quarta","weekday"
"621",0,"2012-10-03",340,"quarta","weekday"
"622",0,"2012-10-03",345,"quarta","weekday"
"623",0,"2012-10-03",350,"quarta","weekday"
"624",0,"2012-10-03",355,"quarta","weekday"
"625",0,"2012-10-03",400,"quarta","weekday"
"626",0,"2012-10-03",405,"quarta","weekday"
"627",4,"2012-10-03",410,"quarta","weekday"
"628",0,"2012-10-03",415,"quarta","weekday"
"629",0,"2012-10-03",420,"quarta","weekday"
"630",0,"2012-10-03",425,"quarta","weekday"
"631",36,"2012-10-03",430,"quarta","weekday"
"632",0,"2012-10-03",435,"quarta","weekday"
"633",0,"2012-10-03",440,"quarta","weekday"
"634",0,"2012-10-03",445,"quarta","weekday"
"635",0,"2012-10-03",450,"quarta","weekday"
"636",0,"2012-10-03",455,"quarta","weekday"
"637",0,"2012-10-03",500,"quarta","weekday"
"638",0,"2012-10-03",505,"quarta","weekday"
"639",0,"2012-10-03",510,"quarta","weekday"
"640",0,"2012-10-03",515,"quarta","weekday"
"641",0,"2012-10-03",520,"quarta","weekday"
"642",0,"2012-10-03",525,"quarta","weekday"
"643",0,"2012-10-03",530,"quarta","weekday"
"644",25,"2012-10-03",535,"quarta","weekday"
"645",0,"2012-10-03",540,"quarta","weekday"
"646",0,"2012-10-03",545,"quarta","weekday"
"647",90,"2012-10-03",550,"quarta","weekday"
"648",411,"2012-10-03",555,"quarta","weekday"
"649",413,"2012-10-03",600,"quarta","weekday"
"650",415,"2012-10-03",605,"quarta","weekday"
"651",519,"2012-10-03",610,"quarta","weekday"
"652",529,"2012-10-03",615,"quarta","weekday"
"653",613,"2012-10-03",620,"quarta","weekday"
"654",562,"2012-10-03",625,"quarta","weekday"
"655",612,"2012-10-03",630,"quarta","weekday"
"656",534,"2012-10-03",635,"quarta","weekday"
"657",323,"2012-10-03",640,"quarta","weekday"
"658",600,"2012-10-03",645,"quarta","weekday"
"659",533,"2012-10-03",650,"quarta","weekday"
"660",251,"2012-10-03",655,"quarta","weekday"
"661",56,"2012-10-03",700,"quarta","weekday"
"662",0,"2012-10-03",705,"quarta","weekday"
"663",32,"2012-10-03",710,"quarta","weekday"
"664",80,"2012-10-03",715,"quarta","weekday"
"665",10,"2012-10-03",720,"quarta","weekday"
"666",9,"2012-10-03",725,"quarta","weekday"
"667",145,"2012-10-03",730,"quarta","weekday"
"668",46,"2012-10-03",735,"quarta","weekday"
"669",0,"2012-10-03",740,"quarta","weekday"
"670",44,"2012-10-03",745,"quarta","weekday"
"671",126,"2012-10-03",750,"quarta","weekday"
"672",42,"2012-10-03",755,"quarta","weekday"
"673",138,"2012-10-03",800,"quarta","weekday"
"674",53,"2012-10-03",805,"quarta","weekday"
"675",0,"2012-10-03",810,"quarta","weekday"
"676",0,"2012-10-03",815,"quarta","weekday"
"677",22,"2012-10-03",820,"quarta","weekday"
"678",57,"2012-10-03",825,"quarta","weekday"
"679",161,"2012-10-03",830,"quarta","weekday"
"680",19,"2012-10-03",835,"quarta","weekday"
"681",15,"2012-10-03",840,"quarta","weekday"
"682",0,"2012-10-03",845,"quarta","weekday"
"683",16,"2012-10-03",850,"quarta","weekday"
"684",0,"2012-10-03",855,"quarta","weekday"
"685",0,"2012-10-03",900,"quarta","weekday"
"686",8,"2012-10-03",905,"quarta","weekday"
"687",0,"2012-10-03",910,"quarta","weekday"
"688",51,"2012-10-03",915,"quarta","weekday"
"689",516,"2012-10-03",920,"quarta","weekday"
"690",245,"2012-10-03",925,"quarta","weekday"
"691",0,"2012-10-03",930,"quarta","weekday"
"692",161,"2012-10-03",935,"quarta","weekday"
"693",7,"2012-10-03",940,"quarta","weekday"
"694",0,"2012-10-03",945,"quarta","weekday"
"695",0,"2012-10-03",950,"quarta","weekday"
"696",0,"2012-10-03",955,"quarta","weekday"
"697",0,"2012-10-03",1000,"quarta","weekday"
"698",0,"2012-10-03",1005,"quarta","weekday"
"699",0,"2012-10-03",1010,"quarta","weekday"
"700",0,"2012-10-03",1015,"quarta","weekday"
"701",0,"2012-10-03",1020,"quarta","weekday"
"702",0,"2012-10-03",1025,"quarta","weekday"
"703",0,"2012-10-03",1030,"quarta","weekday"
"704",0,"2012-10-03",1035,"quarta","weekday"
"705",0,"2012-10-03",1040,"quarta","weekday"
"706",0,"2012-10-03",1045,"quarta","weekday"
"707",0,"2012-10-03",1050,"quarta","weekday"
"708",0,"2012-10-03",1055,"quarta","weekday"
"709",0,"2012-10-03",1100,"quarta","weekday"
"710",0,"2012-10-03",1105,"quarta","weekday"
"711",0,"2012-10-03",1110,"quarta","weekday"
"712",0,"2012-10-03",1115,"quarta","weekday"
"713",0,"2012-10-03",1120,"quarta","weekday"
"714",0,"2012-10-03",1125,"quarta","weekday"
"715",0,"2012-10-03",1130,"quarta","weekday"
"716",72,"2012-10-03",1135,"quarta","weekday"
"717",73,"2012-10-03",1140,"quarta","weekday"
"718",0,"2012-10-03",1145,"quarta","weekday"
"719",0,"2012-10-03",1150,"quarta","weekday"
"720",116,"2012-10-03",1155,"quarta","weekday"
"721",97,"2012-10-03",1200,"quarta","weekday"
"722",0,"2012-10-03",1205,"quarta","weekday"
"723",0,"2012-10-03",1210,"quarta","weekday"
"724",0,"2012-10-03",1215,"quarta","weekday"
"725",0,"2012-10-03",1220,"quarta","weekday"
"726",0,"2012-10-03",1225,"quarta","weekday"
"727",15,"2012-10-03",1230,"quarta","weekday"
"728",0,"2012-10-03",1235,"quarta","weekday"
"729",0,"2012-10-03",1240,"quarta","weekday"
"730",0,"2012-10-03",1245,"quarta","weekday"
"731",0,"2012-10-03",1250,"quarta","weekday"
"732",0,"2012-10-03",1255,"quarta","weekday"
"733",80,"2012-10-03",1300,"quarta","weekday"
"734",69,"2012-10-03",1305,"quarta","weekday"
"735",0,"2012-10-03",1310,"quarta","weekday"
"736",0,"2012-10-03",1315,"quarta","weekday"
"737",0,"2012-10-03",1320,"quarta","weekday"
"738",0,"2012-10-03",1325,"quarta","weekday"
"739",0,"2012-10-03",1330,"quarta","weekday"
"740",0,"2012-10-03",1335,"quarta","weekday"
"741",0,"2012-10-03",1340,"quarta","weekday"
"742",99,"2012-10-03",1345,"quarta","weekday"
"743",100,"2012-10-03",1350,"quarta","weekday"
"744",0,"2012-10-03",1355,"quarta","weekday"
"745",0,"2012-10-03",1400,"quarta","weekday"
"746",33,"2012-10-03",1405,"quarta","weekday"
"747",0,"2012-10-03",1410,"quarta","weekday"
"748",0,"2012-10-03",1415,"quarta","weekday"
"749",7,"2012-10-03",1420,"quarta","weekday"
"750",0,"2012-10-03",1425,"quarta","weekday"
"751",0,"2012-10-03",1430,"quarta","weekday"
"752",0,"2012-10-03",1435,"quarta","weekday"
"753",0,"2012-10-03",1440,"quarta","weekday"
"754",0,"2012-10-03",1445,"quarta","weekday"
"755",0,"2012-10-03",1450,"quarta","weekday"
"756",0,"2012-10-03",1455,"quarta","weekday"
"757",0,"2012-10-03",1500,"quarta","weekday"
"758",0,"2012-10-03",1505,"quarta","weekday"
"759",0,"2012-10-03",1510,"quarta","weekday"
"760",0,"2012-10-03",1515,"quarta","weekday"
"761",0,"2012-10-03",1520,"quarta","weekday"
"762",0,"2012-10-03",1525,"quarta","weekday"
"763",0,"2012-10-03",1530,"quarta","weekday"
"764",0,"2012-10-03",1535,"quarta","weekday"
"765",0,"2012-10-03",1540,"quarta","weekday"
"766",88,"2012-10-03",1545,"quarta","weekday"
"767",154,"2012-10-03",1550,"quarta","weekday"
"768",0,"2012-10-03",1555,"quarta","weekday"
"769",20,"2012-10-03",1600,"quarta","weekday"
"770",0,"2012-10-03",1605,"quarta","weekday"
"771",0,"2012-10-03",1610,"quarta","weekday"
"772",0,"2012-10-03",1615,"quarta","weekday"
"773",0,"2012-10-03",1620,"quarta","weekday"
"774",0,"2012-10-03",1625,"quarta","weekday"
"775",0,"2012-10-03",1630,"quarta","weekday"
"776",0,"2012-10-03",1635,"quarta","weekday"
"777",0,"2012-10-03",1640,"quarta","weekday"
"778",0,"2012-10-03",1645,"quarta","weekday"
"779",0,"2012-10-03",1650,"quarta","weekday"
"780",0,"2012-10-03",1655,"quarta","weekday"
"781",0,"2012-10-03",1700,"quarta","weekday"
"782",0,"2012-10-03",1705,"quarta","weekday"
"783",198,"2012-10-03",1710,"quarta","weekday"
"784",61,"2012-10-03",1715,"quarta","weekday"
"785",75,"2012-10-03",1720,"quarta","weekday"
"786",0,"2012-10-03",1725,"quarta","weekday"
"787",0,"2012-10-03",1730,"quarta","weekday"
"788",193,"2012-10-03",1735,"quarta","weekday"
"789",298,"2012-10-03",1740,"quarta","weekday"
"790",0,"2012-10-03",1745,"quarta","weekday"
"791",15,"2012-10-03",1750,"quarta","weekday"
"792",21,"2012-10-03",1755,"quarta","weekday"
"793",0,"2012-10-03",1800,"quarta","weekday"
"794",0,"2012-10-03",1805,"quarta","weekday"
"795",0,"2012-10-03",1810,"quarta","weekday"
"796",0,"2012-10-03",1815,"quarta","weekday"
"797",51,"2012-10-03",1820,"quarta","weekday"
"798",36,"2012-10-03",1825,"quarta","weekday"
"799",0,"2012-10-03",1830,"quarta","weekday"
"800",26,"2012-10-03",1835,"quarta","weekday"
"801",22,"2012-10-03",1840,"quarta","weekday"
"802",0,"2012-10-03",1845,"quarta","weekday"
"803",39,"2012-10-03",1850,"quarta","weekday"
"804",52,"2012-10-03",1855,"quarta","weekday"
"805",15,"2012-10-03",1900,"quarta","weekday"
"806",41,"2012-10-03",1905,"quarta","weekday"
"807",0,"2012-10-03",1910,"quarta","weekday"
"808",42,"2012-10-03",1915,"quarta","weekday"
"809",0,"2012-10-03",1920,"quarta","weekday"
"810",0,"2012-10-03",1925,"quarta","weekday"
"811",159,"2012-10-03",1930,"quarta","weekday"
"812",32,"2012-10-03",1935,"quarta","weekday"
"813",0,"2012-10-03",1940,"quarta","weekday"
"814",0,"2012-10-03",1945,"quarta","weekday"
"815",0,"2012-10-03",1950,"quarta","weekday"
"816",0,"2012-10-03",1955,"quarta","weekday"
"817",34,"2012-10-03",2000,"quarta","weekday"
"818",0,"2012-10-03",2005,"quarta","weekday"
"819",0,"2012-10-03",2010,"quarta","weekday"
"820",0,"2012-10-03",2015,"quarta","weekday"
"821",0,"2012-10-03",2020,"quarta","weekday"
"822",36,"2012-10-03",2025,"quarta","weekday"
"823",73,"2012-10-03",2030,"quarta","weekday"
"824",9,"2012-10-03",2035,"quarta","weekday"
"825",0,"2012-10-03",2040,"quarta","weekday"
"826",0,"2012-10-03",2045,"quarta","weekday"
"827",0,"2012-10-03",2050,"quarta","weekday"
"828",0,"2012-10-03",2055,"quarta","weekday"
"829",0,"2012-10-03",2100,"quarta","weekday"
"830",0,"2012-10-03",2105,"quarta","weekday"
"831",0,"2012-10-03",2110,"quarta","weekday"
"832",0,"2012-10-03",2115,"quarta","weekday"
"833",0,"2012-10-03",2120,"quarta","weekday"
"834",0,"2012-10-03",2125,"quarta","weekday"
"835",90,"2012-10-03",2130,"quarta","weekday"
"836",128,"2012-10-03",2135,"quarta","weekday"
"837",46,"2012-10-03",2140,"quarta","weekday"
"838",0,"2012-10-03",2145,"quarta","weekday"
"839",0,"2012-10-03",2150,"quarta","weekday"
"840",0,"2012-10-03",2155,"quarta","weekday"
"841",0,"2012-10-03",2200,"quarta","weekday"
"842",0,"2012-10-03",2205,"quarta","weekday"
"843",0,"2012-10-03",2210,"quarta","weekday"
"844",0,"2012-10-03",2215,"quarta","weekday"
"845",0,"2012-10-03",2220,"quarta","weekday"
"846",0,"2012-10-03",2225,"quarta","weekday"
"847",0,"2012-10-03",2230,"quarta","weekday"
"848",0,"2012-10-03",2235,"quarta","weekday"
"849",0,"2012-10-03",2240,"quarta","weekday"
"850",0,"2012-10-03",2245,"quarta","weekday"
"851",0,"2012-10-03",2250,"quarta","weekday"
"852",0,"2012-10-03",2255,"quarta","weekday"
"853",0,"2012-10-03",2300,"quarta","weekday"
"854",0,"2012-10-03",2305,"quarta","weekday"
"855",0,"2012-10-03",2310,"quarta","weekday"
"856",0,"2012-10-03",2315,"quarta","weekday"
"857",0,"2012-10-03",2320,"quarta","weekday"
"858",0,"2012-10-03",2325,"quarta","weekday"
"859",0,"2012-10-03",2330,"quarta","weekday"
"860",0,"2012-10-03",2335,"quarta","weekday"
"861",0,"2012-10-03",2340,"quarta","weekday"
"862",8,"2012-10-03",2345,"quarta","weekday"
"863",0,"2012-10-03",2350,"quarta","weekday"
"864",0,"2012-10-03",2355,"quarta","weekday"
"865",47,"2012-10-04",0,"quinta","weekday"
"866",0,"2012-10-04",5,"quinta","weekday"
"867",0,"2012-10-04",10,"quinta","weekday"
"868",0,"2012-10-04",15,"quinta","weekday"
"869",0,"2012-10-04",20,"quinta","weekday"
"870",0,"2012-10-04",25,"quinta","weekday"
"871",0,"2012-10-04",30,"quinta","weekday"
"872",0,"2012-10-04",35,"quinta","weekday"
"873",0,"2012-10-04",40,"quinta","weekday"
"874",0,"2012-10-04",45,"quinta","weekday"
"875",0,"2012-10-04",50,"quinta","weekday"
"876",0,"2012-10-04",55,"quinta","weekday"
"877",0,"2012-10-04",100,"quinta","weekday"
"878",0,"2012-10-04",105,"quinta","weekday"
"879",0,"2012-10-04",110,"quinta","weekday"
"880",0,"2012-10-04",115,"quinta","weekday"
"881",0,"2012-10-04",120,"quinta","weekday"
"882",0,"2012-10-04",125,"quinta","weekday"
"883",0,"2012-10-04",130,"quinta","weekday"
"884",0,"2012-10-04",135,"quinta","weekday"
"885",0,"2012-10-04",140,"quinta","weekday"
"886",0,"2012-10-04",145,"quinta","weekday"
"887",0,"2012-10-04",150,"quinta","weekday"
"888",0,"2012-10-04",155,"quinta","weekday"
"889",0,"2012-10-04",200,"quinta","weekday"
"890",0,"2012-10-04",205,"quinta","weekday"
"891",0,"2012-10-04",210,"quinta","weekday"
"892",0,"2012-10-04",215,"quinta","weekday"
"893",0,"2012-10-04",220,"quinta","weekday"
"894",0,"2012-10-04",225,"quinta","weekday"
"895",0,"2012-10-04",230,"quinta","weekday"
"896",0,"2012-10-04",235,"quinta","weekday"
"897",0,"2012-10-04",240,"quinta","weekday"
"898",0,"2012-10-04",245,"quinta","weekday"
"899",0,"2012-10-04",250,"quinta","weekday"
"900",0,"2012-10-04",255,"quinta","weekday"
"901",0,"2012-10-04",300,"quinta","weekday"
"902",0,"2012-10-04",305,"quinta","weekday"
"903",0,"2012-10-04",310,"quinta","weekday"
"904",0,"2012-10-04",315,"quinta","weekday"
"905",0,"2012-10-04",320,"quinta","weekday"
"906",0,"2012-10-04",325,"quinta","weekday"
"907",0,"2012-10-04",330,"quinta","weekday"
"908",0,"2012-10-04",335,"quinta","weekday"
"909",0,"2012-10-04",340,"quinta","weekday"
"910",0,"2012-10-04",345,"quinta","weekday"
"911",0,"2012-10-04",350,"quinta","weekday"
"912",0,"2012-10-04",355,"quinta","weekday"
"913",0,"2012-10-04",400,"quinta","weekday"
"914",0,"2012-10-04",405,"quinta","weekday"
"915",0,"2012-10-04",410,"quinta","weekday"
"916",0,"2012-10-04",415,"quinta","weekday"
"917",0,"2012-10-04",420,"quinta","weekday"
"918",0,"2012-10-04",425,"quinta","weekday"
"919",0,"2012-10-04",430,"quinta","weekday"
"920",0,"2012-10-04",435,"quinta","weekday"
"921",0,"2012-10-04",440,"quinta","weekday"
"922",0,"2012-10-04",445,"quinta","weekday"
"923",0,"2012-10-04",450,"quinta","weekday"
"924",0,"2012-10-04",455,"quinta","weekday"
"925",0,"2012-10-04",500,"quinta","weekday"
"926",0,"2012-10-04",505,"quinta","weekday"
"927",7,"2012-10-04",510,"quinta","weekday"
"928",18,"2012-10-04",515,"quinta","weekday"
"929",57,"2012-10-04",520,"quinta","weekday"
"930",40,"2012-10-04",525,"quinta","weekday"
"931",0,"2012-10-04",530,"quinta","weekday"
"932",0,"2012-10-04",535,"quinta","weekday"
"933",0,"2012-10-04",540,"quinta","weekday"
"934",0,"2012-10-04",545,"quinta","weekday"
"935",16,"2012-10-04",550,"quinta","weekday"
"936",1,"2012-10-04",555,"quinta","weekday"
"937",0,"2012-10-04",600,"quinta","weekday"
"938",18,"2012-10-04",605,"quinta","weekday"
"939",20,"2012-10-04",610,"quinta","weekday"
"940",40,"2012-10-04",615,"quinta","weekday"
"941",36,"2012-10-04",620,"quinta","weekday"
"942",17,"2012-10-04",625,"quinta","weekday"
"943",49,"2012-10-04",630,"quinta","weekday"
"944",86,"2012-10-04",635,"quinta","weekday"
"945",49,"2012-10-04",640,"quinta","weekday"
"946",0,"2012-10-04",645,"quinta","weekday"
"947",29,"2012-10-04",650,"quinta","weekday"
"948",59,"2012-10-04",655,"quinta","weekday"
"949",7,"2012-10-04",700,"quinta","weekday"
"950",25,"2012-10-04",705,"quinta","weekday"
"951",30,"2012-10-04",710,"quinta","weekday"
"952",31,"2012-10-04",715,"quinta","weekday"
"953",7,"2012-10-04",720,"quinta","weekday"
"954",18,"2012-10-04",725,"quinta","weekday"
"955",113,"2012-10-04",730,"quinta","weekday"
"956",181,"2012-10-04",735,"quinta","weekday"
"957",87,"2012-10-04",740,"quinta","weekday"
"958",0,"2012-10-04",745,"quinta","weekday"
"959",0,"2012-10-04",750,"quinta","weekday"
"960",0,"2012-10-04",755,"quinta","weekday"
"961",57,"2012-10-04",800,"quinta","weekday"
"962",99,"2012-10-04",805,"quinta","weekday"
"963",507,"2012-10-04",810,"quinta","weekday"
"964",522,"2012-10-04",815,"quinta","weekday"
"965",510,"2012-10-04",820,"quinta","weekday"
"966",519,"2012-10-04",825,"quinta","weekday"
"967",508,"2012-10-04",830,"quinta","weekday"
"968",423,"2012-10-04",835,"quinta","weekday"
"969",499,"2012-10-04",840,"quinta","weekday"
"970",259,"2012-10-04",845,"quinta","weekday"
"971",31,"2012-10-04",850,"quinta","weekday"
"972",17,"2012-10-04",855,"quinta","weekday"
"973",0,"2012-10-04",900,"quinta","weekday"
"974",0,"2012-10-04",905,"quinta","weekday"
"975",0,"2012-10-04",910,"quinta","weekday"
"976",0,"2012-10-04",915,"quinta","weekday"
"977",0,"2012-10-04",920,"quinta","weekday"
"978",17,"2012-10-04",925,"quinta","weekday"
"979",0,"2012-10-04",930,"quinta","weekday"
"980",145,"2012-10-04",935,"quinta","weekday"
"981",453,"2012-10-04",940,"quinta","weekday"
"982",229,"2012-10-04",945,"quinta","weekday"
"983",144,"2012-10-04",950,"quinta","weekday"
"984",0,"2012-10-04",955,"quinta","weekday"
"985",0,"2012-10-04",1000,"quinta","weekday"
"986",0,"2012-10-04",1005,"quinta","weekday"
"987",82,"2012-10-04",1010,"quinta","weekday"
"988",0,"2012-10-04",1015,"quinta","weekday"
"989",0,"2012-10-04",1020,"quinta","weekday"
"990",0,"2012-10-04",1025,"quinta","weekday"
"991",0,"2012-10-04",1030,"quinta","weekday"
"992",0,"2012-10-04",1035,"quinta","weekday"
"993",0,"2012-10-04",1040,"quinta","weekday"
"994",0,"2012-10-04",1045,"quinta","weekday"
"995",0,"2012-10-04",1050,"quinta","weekday"
"996",0,"2012-10-04",1055,"quinta","weekday"
"997",0,"2012-10-04",1100,"quinta","weekday"
